0,1
5.434304,5.4279923
5.520402,5.496886
5.5984674,5.5951643
5.3723345,5.3729305
5.503454,5.469869
5.6006784,5.515921
5.010642,5.00054
5.2102704,5.287348
5.4239182,5.3754153
5.5607643,5.530409
5.5099254,5.478207
5.546258,5.478889
5.559587,5.614006
5.508811,5.4543743
-0.80361366,5.604547
5.5142136,5.535187
5.526125,5.4823055
4.2445035,4.21521
5.5610275,5.5910397
4.9010806,4.812964
5.0360107,4.943458
5.528693,5.492832
5.4520087,5.4044275
5.4933987,5.454059
4.76543,4.564431
4.852985,4.8358
5.406101,5.386119
4.8621807,4.9354076
5.4740825,5.3675895
5.123793,4.9795084
5.471671,5.497179
4.8243537,4.862351
4.7963896,4.867366
5.4172873,5.394207
5.4381237,5.410354
5.316409,5.271383
5.5619755,5.5413413
5.516869,5.52028
5.0871034,5.3927093
5.3429966,5.302262
5.334422,5.353171
5.212883,5.138464
4.474356,4.475209
5.034011,4.987541
5.1294093,5.124457
5.252276,5.2309914
5.5421667,5.5477557
5.430488,5.3311567
5.030599,4.8131037
5.4802313,5.397667
5.4326653,5.395146
5.3580003,5.371397
5.515574,5.772979
5.5648937,5.37593
5.423648,5.3613753
5.5288787,5.475028
5.613635,5.5433693
5.0743446,5.042957
5.082524,4.9340224
4.933857,4.6294594
5.4949303,-0.7213931
5.233395,5.274398
5.456474,5.386452
5.5608935,5.451374
5.5867295,5.652049
4.9614544,4.983069
5.5464835,5.5139403
5.1309886,5.134226
5.603739,5.502535
5.2582493,5.428164
5.3563337,5.366502
5.4610915,5.444933
5.54207,5.469412
4.4309645,4.545806
5.499318,5.4923625
5.3975706,5.346876
4.979616,5.532924
4.714157,4.874792
5.4258566,5.392505
5.5059347,5.4774604
5.4817133,-1.3266387
5.5195413,5.5231314
4.961233,4.9849887
4.928386,4.9460716
5.2160573,5.1729755
5.363159,5.308367
-1.2290468,4.9749355
5.519935,5.4386725
5.168236,5.086596
5.2857285,5.1830835
5.3760047,5.334049
5.3677783,5.3490195
5.512741,5.5268254
5.403963,5.3414345
5.126646,5.220179
5.6017504,5.4367704
5.3976235,5.476479
5.3444185,-0.7813325
5.490429,5.377153
5.328368,5.3566527
5.5454173,5.463117
5.4036784,5.1758265
5.2828965,-1.1341248
5.269235,5.13225
4.85432,4.985525
5.449965,5.4580235
