center,sigma,support,input_variable,term_index
0.6929652712776255,0.379015878151582,3206,57,2
0.5531197255323662,0.4274239808946259,14279,58,0
0.2913755768653321,0.3329840304894151,6967,58,1
0.8148638851926551,0.33298403549884104,8378,58,2
0.1353846153846153,0.3007499759924983,24243,59,0
0.32,0.23450085540673823,5026,59,1
0.4630769230769231,0.18244797494649811,333,59,2
0.1278644814380843,0.3217935397199422,25599,60,0
0.3586126847229785,0.266044522281553,3873,60,1
0.5838117107154339,0.23564135456617796,182,60,2
0.166261808336842,0.369342075780261,28484,61,0
0.4842105263578946,0.3295544762411565,1165,61,1
0.3229648329695121,0.3900120950402568,24368,62,0
0.5924951599735456,0.3178261071803001,4411,62,1
0.0247332853654235,0.33090473052336367,748,62,2
0.8796418497660045,0.28976056883470663,127,62,3
0.4684824327781776,0.4556817818068156,28916,63,0
0.0,0.4413198006169595,281,63,1
0.9812925179880954,0.4615191042603681,457,63,2
0.0838835014068655,0.29332309723381,26864,64,0
0.2845187568033092,0.23808737928922197,2437,64,1
0.4390120622770158,0.18944347436009426,335,64,2
0.6437016113981118,0.18799503564078185,18,64,3
0.2728437130065975,0.4556817818068157,28547,65,0
0.0,0.35217080020104163,240,65,1
0.6045509626767201,0.3789938414713276,821,65,2
0.0901092930631214,0.2691456282222022,27328,66,0
0.3027818834696501,0.2314838390490192,2234,66,1
0.5932947580474472,0.24812334384994014,92,66,2
0.0746650906146572,0.4556817818068157,29603,67,0
1.0,0.45568178180681557,25748,68,0
0.5,0.4556817818068156,3386,68,1
0.0,0.4556817818068156,520,68,2
0.2407407407407407,0.4556817818068157,28984,69,0
0.5185185185185185,0.3544191636275233,591,69,1
0.9074074074074074,0.21518306363099632,28,69,2
0.0,0.4556817909204512,23240,70,0
1.0,0.6835226772670412,1276,70,1
0.4,0.41011360818295184,5138,70,2
0.0,0.4556817909204512,19356,71,0
1.0,0.6835226772670412,10298,71,1
0.8559782608695652,0.3946709448571964,23960,72,0
0.6159420293695652,0.30671561009671144,5317,72,1
0.4121561663913044,0.24621931019732918,239,72,2
0.2165217391304348,0.2122566994956535,138,72,3
0.8846153845,0.33620424145502864,23723,73,0
0.6730769230000001,0.2644963437845067,5224,73,1
0.480769231,0.2198792836379697,592,73,2
0.3478260864999999,0.17051941078374588,115,73,3
0.1742424242424242,0.452229647096158,27330,74,0
0.4469696969696969,0.35039167313175595,2276,74,1
0.0588235294117647,0.23230835935249422,27136,75,0
0.2156862745098039,0.18763367486162996,2212,75,1
0.3333333333333333,0.1474264588198521,237,75,2
0.9423076925,0.4556817818068156,25703,76,0
0.0,0.6572333392320767,1834,76,1
0.5,0.4293924483286689,2117,76,2
0.930232558,0.4556817818068156,26608,77,0
0.5,0.423890029524152,2050,77,1
0.1742424242424242,0.452229647096158,27687,78,0
0.4469696969696969,0.35039167313175595,1919,78,1
0.0588235294117647,0.23230835935249422,27566,79,0
0.2156862745098039,0.18763367486162996,1853,79,1
0.9375,0.4556817818068156,28617,80,0
0.0,0.6550425613472974,665,80,1
0.66,0.3542925853547991,372,80,2
0.9423076925,0.4556817818068156,24732,81,0
0.0,0.6572333392320767,2919,81,1
0.5,0.4293924483286689,2003,81,2
0.9615384615,0.4556817818068156,29608,82,0
0.5,0.43815555941210416,6,82,1
0.965116279,0.4556817818068156,27923,83,0
0.5,0.43978590566548376,1197,83,1
0.0,0.44773384373614966,534,83,2
0.3916666666666666,0.45188443362509223,7288,84,0
0.0,0.4044175813535489,20157,84,1
0.6666666666666666,0.3512547068094204,1702,84,2
0.8833333333333333,0.2743584061295202,507,84,3
0.5606060606060606,0.4487775123855002,4998,85,0
0.0303030303030303,0.46603818593878865,23424,85,1
0.8333333333333334,0.34866560577642713,1232,85,2
0.29,0.45112496398874746,5431,86,0
0.0,0.3577101987183503,21754,86,1
0.56,0.348596563082214,1289,86,2
0.77,0.2699914557205383,829,86,3
0.3207547169811321,0.4470840123387625,4706,87,0
0.0,0.3697040871262844,23479,87,1
0.6037735849056604,0.3525085481901781,994,87,2
0.8301886792452831,0.2794275077117266,475,87,3
0.3916666666666666,0.45188443362509223,7182,88,0
0.0,0.4044175813535489,20383,88,1
0.6666666666666666,0.3512547068094204,1644,88,2
0.8833333333333333,0.2743584061295202,445,88,3
0.5606060606060606,0.4487775123855002,4895,89,0
0.0303030303030303,0.46603818593878865,23707,89,1
0.8333333333333334,0.34866560577642713,1052,89,2
0.29,0.45112496398874746,5371,90,0
0.0,0.3577101987183503,21891,90,1
0.56,0.348596563082214,1248,90,2
0.77,0.2699914557205383,805,90,3
0.3207547169811321,0.4470840123387625,4606,91,0
0.0,0.3697040871262844,23666,91,1
0.6037735849056604,0.3525085481901781,927,91,2
0.8301886792452831,0.2794275077117266,455,91,3
0.0326626243456627,0.3865591227053771,29003,92,0
0.6014092320766204,0.45244702896011346,126,92,1
0.2721675163448249,0.3024175772903157,525,92,2
0.1714285714285714,0.45134195531341736,28759,93,0
0.4476190476190477,0.3515259459652578,787,93,1
0.6666666666666666,0.2755789823307885,91,93,2
0.8380952380952381,0.21590636804656266,14,93,3
0.3076923076923077,0.4206293370524453,5939,94,0
0.0307692307692307,0.3365034696419562,22619,94,1
0.5692307692307692,0.3294929806910821,995,94,2
0.3076923076923077,0.4206293370524453,5633,95,0
0.0307692307692307,0.3365034696419562,23062,95,1
0.5692307692307692,0.3294929806910821,870,95,2
0.8666666670000001,0.45568178180681557,17997,96,0
0.590909091,0.3534985944818162,10804,96,1
0.176470588,0.3656013727372974,853,96,2
0.9333333335,0.4556817818068156,25957,97,0
0.0,0.6531438873323827,1041,97,1
0.625,0.36834277370312296,2656,97,2
0.4047619047619048,0.4556817818068156,8407,98,0
0.0,0.4122835168728332,17882,98,1
0.6904761904761905,0.3580356857053551,2650,98,2
0.9047619047619048,0.27666393895413804,715,98,3
0.3235294117647059,0.4556817818068157,7514,99,0
0.0,0.3752673497232599,19578,99,1
0.6176470588235294,0.3618649443760007,1607,99,2
0.8529411764705882,0.2881517149660746,955,99,3
0.4047619047619048,0.4556817818068156,8453,100,0
0.0,0.4122835168728332,18139,100,1
0.6904761904761905,0.3580356857053551,2484,100,2
0.9047619047619048,0.27666393895413804,578,100,3
0.3235294117647059,0.4556817818068157,7384,101,0
0.0,0.3752673497232599,19812,101,1
0.6176470588235294,0.3618649443760007,1532,101,2
0.8529411764705882,0.2881517149660746,926,101,3
0.1538461538461538,0.4556817818068157,27245,102,0
0.4358974358974359,0.3563665216694328,1959,102,1
0.6666666666666666,0.28334059509782766,380,102,2
0.8461538461538461,0.22345933530911152,68,102,3
0.1538461538461538,0.44399763355535893,27382,103,0
0.4358974358974359,0.3505244475437044,1886,103,1
0.6666666666666666,0.2804195580349635,335,103,2
0.8461538461538461,0.22199881677767944,51,103,3
0.666666667,0.4556817818068156,16215,104,0
0.0,0.5316287455931789,4318,104,1
0.333333333,0.3797348184761342,7574,104,2
1.0,0.3797348180204524,1547,104,3
0.375,0.4556817818068156,10903,105,0
0.75,0.39872155908096363,10610,105,1
0.0,0.39872155908096363,7337,105,2
1.0,0.3132812249921857,804,105,3
0.0,0.4556817909204512,15166,106,0
0.3333333333333333,0.37973482272916415,9116,106,1
0.6666666666666666,0.3417613386335206,4004,106,2
1.0,0.32277459658569885,1368,106,3
0.375,0.4556817818068156,12194,107,0
0.0,0.39872155908096363,15340,107,1
0.75,0.39872155908096363,2084,107,2
1.0,0.45568178180681557,25594,108,0
0.6666666665000001,0.37973481824829325,748,108,1
0.0,0.49365526358607675,3312,108,2
1.0,0.45568178180681557,22493,109,0
0.5,0.4556817818068156,3481,109,1
0.0,0.4556817818068156,3680,109,2
0.5,0.4556817818068156,13843,110,0
0.0,0.4556817818068156,9764,110,1
1.0,0.4556817818068156,6047,110,2
1.0,0.45568178180681557,14384,111,0
0.0,0.6835226727102234,6896,111,1
0.5,0.4556817818068156,8374,111,2
1.0,0.45568178180681557,24311,112,0
0.6,0.410113603626134,4354,112,1
0.25,0.3645454254454525,623,112,2
0.0,0.29619315817443015,366,112,3
0.0,0.4556817909204512,14076,113,0
1.0,0.6835226772670412,6579,113,1
0.5,0.45568178636363343,8999,113,2
1.0,0.45568178180681557,10089,114,0
0.0,0.6835226727102234,19473,114,1
0.5,0.4556817818068156,92,114,2
0.0,0.4556817909204512,5041,115,0
1.0,0.6835226772670412,12256,115,1
0.5,0.45568178636363343,12357,115,2
1.0,0.45568178180681557,12288,116,0
0.0,0.6835226727102234,9927,116,1
0.5,0.4556817818068156,7439,116,2
1.0,0.45568178180681557,14497,117,0
0.0,0.6835226727102234,6717,117,1
0.5,0.4556817818068156,8440,117,2
1.0,0.45568178180681557,22352,118,0
0.7142857140000001,0.3580356858355499,6487,118,1
0.333333333,0.35261090267540385,769,118,2
0.0,0.32819937845474656,46,118,3
0.0,0.4556817909204512,13802,119,0
0.5,0.45568178636363343,5447,119,1
1.0,0.45568178408522453,10405,119,2
0.0,0.4556817909204512,23326,120,0
1.0,0.6835226772670412,6052,120,1
0.5,0.45568178636363343,276,120,2
0.0,0.4556817909204512,5698,121,0
1.0,0.6835226772670412,19584,121,1
0.5,0.45568178636363343,4372,121,2
0.75,0.4556817818068156,22581,122,0
0.0,0.5696022272585195,7073,122,1
1.0,0.45568178180681557,16832,123,0
0.0,0.6835226727102234,4037,123,1
0.5,0.4556817818068156,8785,123,2
1.0,0.45568178180681557,22992,124,0
0.727272727,0.3521177406113616,5835,124,1
0.5,0.2796229115011348,527,124,2
0.2,0.2765159902926121,254,124,3
0.0,0.22939435150766918,46,124,4
0.0,0.4556817909204512,9740,125,0
0.5,0.45568178636363343,12151,125,1
1.0,0.45568178408522453,7763,125,2
0.5,0.4556817818068156,11103,126,0
0.0,0.4556817818068156,15871,126,1
1.0,0.4556817818068156,2680,126,2
0.0,0.4556817909204512,3622,127,0
1.0,0.6835226772670412,17552,127,1
0.5,0.45568178636363343,8480,127,2
0.884615385,0.35803568583554995,26762,128,0
0.666666667,0.2783331030785262,2689,128,1
0.428571429,0.24766221383082093,157,128,2
0.214285714,0.22147720334235793,46,128,3
