center,sigma,support,input_variable,term_index
0.6609920415290952,0.4797803793865757,308,19,1
0.9731664026566408,0.38214235880629216,30,19,2
0.0501870067388331,0.32810619917848266,21529,20,0
0.4737613892870677,0.22382599902425876,19,20,1
0.0233416258995208,0.11871935824409448,21551,21,0
0.0378493833398406,0.4556294539110614,21564,22,0
0.3178842929652512,0.3554215335417484,76,22,1
0.6514090167887738,0.32969190719940306,23,22,2
0.1225278172167985,0.3706437743586775,21334,23,0
0.5996176719191401,0.4027230422520565,323,23,1
0.3543633230544039,0.2909651035655032,23,23,2
0.0387584059437837,0.1382337715235873,21336,24,0
0.1493796774845131,0.11952498388320881,309,24,1
0.0748570083985945,0.2853041140125659,21144,25,0
0.4678954867543841,0.3217525311420887,229,25,1
0.2482054783232854,0.2216437966550513,307,25,2
0.0012986032649962,0.07100860236273113,21636,26,0
0.009737605484375,0.08781367670235508,21528,27,0
0.0012402809023542,0.13411370166889558,21672,28,0
0.0001729984084146,0.07075980336132405,21648,29,0
0.0324767014967523,0.38024241813639115,21073,30,0
0.3037434497474034,0.3137325242559932,541,30,1
0.5607330007217045,0.27397171862169956,36,30,2
0.8124666603909756,0.2516963018896937,30,30,3
0.0033863417549218,0.11872748659141091,21452,31,0
0.0352088758066342,0.4556387913371935,21415,32,0
0.4959621117778029,0.43777625120919506,235,32,1
0.9734706970074344,0.4364800885500877,30,32,2
0.0084304810591628,0.4556817818068156,21656,33,0
0.8993547229074468,0.6338188368837202,7,33,1
0.4500806595357447,0.42909283116691477,17,33,2
0.0026796456304932,0.4556817818068157,21677,34,0
0.5004484304932736,0.4546650577174931,2,34,1
0.0068964925492139,0.4556817818068157,21660,35,0
1.0,0.6803800666971803,7,35,1
0.0,0.45552464572455276,21634,36,0
0.961591516510044,0.6659420584758913,20,36,1
0.0,0.45550733388300607,21507,37,0
0.8533690658499234,0.616618403406814,91,37,1
0.3843797856049005,0.40290853253646586,82,37,2
0.0,0.4555233066906254,21634,38,0
0.9648726197721936,0.667436527939716,20,38,1
0.0,0.44973856102506216,21660,39,0
0.5014616595457612,0.4533762230421463,19,39,1
0.0,0.4427757709564238,21660,40,0
0.4862745098039216,0.44297432055289876,19,40,1
0.0,0.4549440106575754,21641,41,0
0.9869574994378232,0.6772105572402142,12,41,1
0.0,0.284830991763727,21410,42,0
0.183534347142108,0.2260487542103299,200,42,1
0.324069218668065,0.17706355776810495,34,42,2
0.6250655479811221,0.22569032254273738,36,42,3
0.0,0.19307335976906667,21407,43,0
0.1195595175668589,0.15101777388136287,174,43,1
0.3235448348190876,0.1684612797686056,69,43,2
0.0,0.3568252060243446,21593,44,0
0.3181818181818182,0.3234022608597954,68,44,1
0.7830578512396694,0.3735366694929835,19,44,2
0.0,0.18547379220442625,21567,45,0
0.3161157024793388,0.2367850626651114,58,45,1
0.0,0.4052659342099099,21606,46,0
0.3021276595744681,0.3403070373529716,30,46,1
0.0,0.4556817909204512,21140,47,0
0.8442175255283779,0.6125354417255376,71,47,1
0.4200902398480171,0.41926836447382254,469,47,2
0.0356918687589158,0.4394165260547425,20745,48,0
0.3349389071512745,0.35606968668241384,728,48,1
0.591413508652236,0.294905646741358,173,48,2
0.6680327868852459,0.35670172264385974,9315,49,0
0.0655737704918032,0.4528804593776754,10688,49,1
0.3729508196721312,0.3128143379206624,1677,49,2
0.5074183976261127,0.4543296103474481,11239,50,0
0.0267062314540059,0.4462165815912437,10403,50,1
0.0,0.30498387882685873,19367,51,0
0.1967454068241469,0.24214523695736345,2018,51,1
0.3731233595800525,0.20144483826193113,134,51,2
0.5342782152230972,0.1741577508972083,126,51,3
0.0,0.34362889375484085,21371,52,0
0.2090163934426229,0.26705940946818923,238,52,1
0.4180327868852459,0.22877466732486348,35,52,2
0.7540983606557377,0.26752629312209925,36,52,3
0.475,0.4253029963530279,11765,53,0
0.025,0.4177082999895809,9877,53,1
0.3420074349442379,0.45398779748783114,8589,54,0
0.0260223048327137,0.37098256585759337,10627,54,1
0.6133828996282528,0.35065475402978,2445,54,2
0.1555555555555555,0.3493560327185587,12978,55,0
0.475,0.32024302999201215,8682,55,1
0.1574074074074074,0.4029408348384342,13637,56,0
0.4074074074074074,0.315390862870921,5350,56,1
0.5972222222222222,0.24419058446360606,1789,56,2
0.0,0.4556817909204512,17808,57,0
1.0,0.6835226772670412,3872,57,1
0.1587911410262258,0.4556817818068156,14403,58,0
0.8674499110487129,0.5507637819202811,5175,58,1
0.44139605370529,0.3566188010603633,2102,58,2
0.0,0.4556817909204512,17808,59,0
1.0,0.6835226772670412,3872,59,1
0.7973887111353702,0.35386528700491415,21356,60,0
0.5603226286929315,0.284959338355789,288,60,1
0.303153552978865,0.2596669318248922,36,60,2
0.0480374926772114,0.29124125597611944,6451,61,0
0.2220269478617457,0.2249044529421454,14446,61,1
0.3913298183948448,0.18960046018060392,672,61,2
0.50497949619215,0.1465883177707485,102,61,3
0.059382310475849,0.39653305221479823,19629,62,0
0.2963672423472752,0.3062562421239374,1845,62,1
0.5903700049088048,0.28709982376213267,139,62,2
0.8085536017666998,0.24297220205829187,67,62,3
0.1336987942597189,0.4556817818068156,21294,63,0
0.6274060495275045,0.4528142926747847,363,63,1
0.9236534211648036,0.36140167650066274,23,63,2
0.2737150241094333,0.444774797604174,19979,64,0
0.6678403701224248,0.40198313872851466,1629,64,1
0.3509363798451686,0.4556817818068157,20633,65,0
0.0,0.38775620577208775,85,65,1
0.6467120137383285,0.36262045877088334,951,65,2
0.0403212040086951,0.3590083368407776,20895,66,0
0.3628832758201376,0.32648982804672494,718,66,1
0.7132664369682733,0.32290813721044953,67,66,2
0.2069032277151257,0.4556817818068156,21101,67,0
0.5325237024989016,0.37622020904566006,548,67,1
0.9170550899676012,0.3633340523252141,31,67,2
0.0621487801535892,0.43164360163507026,20195,68,0
0.6023909163906828,0.46200030006517434,193,68,1
0.3199629148307562,0.3333030050822089,1279,68,2
0.8929861199807972,0.3634190901890449,13,68,3
0.1418500935347432,0.36645658415358134,20613,69,0
0.4523090203021148,0.3246987690039782,1013,69,1
0.6477137716012086,0.25139176974747784,48,69,2
0.6666666666666666,0.4556817818068156,1971,70,0
1.0,0.37973481817234633,16901,70,1
0.3333333333333333,0.37973481817234633,2555,70,2
0.0,0.3417613363551117,253,70,3
0.1752577319587628,0.33823802360918276,5391,71,0
0.5670103092783505,0.3476335242649934,16289,71,1
0.0,0.4556817909204512,15865,72,0
1.0,0.6835226772670412,1944,72,1
0.2727272727272727,0.3521177450439026,3871,72,2
0.0,0.4556817909204512,14398,73,0
1.0,0.6835226772670412,5815,73,1
0.5,0.45568178636363343,1467,73,2
1.0,0.45568178180681557,17808,74,0
0.0,0.6835226727102234,3872,74,1
1.0,0.45568178180681557,17808,75,0
0.0,0.6835226727102234,3872,75,1
0.9146341718392462,0.4511115831277642,18494,76,0
0.6427499912603509,0.3494484594151591,2848,76,1
0.1419382608888551,0.4029350113530173,131,76,2
0.4296217510719441,0.35920500080377354,207,76,3
0.9373710619937868,0.4135392294614181,19526,77,0
0.6623776914404128,0.33207908380953244,2049,77,1
0.4636220299050404,0.25660887589739706,38,77,2
0.1312096768766338,0.2797786912712791,67,77,3
0.3568464730290456,0.45379098603168366,8416,78,0
0.0248962655601659,0.37815915502640307,10729,78,1
0.6307053941908713,0.35168801417455486,2500,78,2
0.0444444444444444,0.3206649575677592,20827,79,0
0.237037037037037,0.2480934145392663,808,79,1
0.5777777777777777,0.2793160551445481,36,79,2
0.3925925925925926,0.2569538936299544,9,79,3
0.9673913045,0.4556817818068156,18945,80,0
0.0,0.6686634842423875,1529,80,1
0.5,0.4408225933389797,1206,80,2
0.9824561405,0.45568178180681557,20564,81,0
0.0,0.6755282555534949,664,81,1
0.5,0.4476873646500872,452,81,2
0.1725888324873096,0.42792451590995373,13881,82,0
0.4314720812182741,0.3319306380166398,5500,82,1
0.6345177664974619,0.2584895386645262,1532,82,2
0.0,0.20590066607819674,19249,83,0
0.1333333333333333,0.16370790394667378,2236,83,1
0.237037037037037,0.12910984045700666,161,83,2
0.992063492,0.45568178180681557,21055,84,0
0.0,0.6799061506034594,206,84,1
0.6354166665000001,0.39035835182299217,419,84,2
1.0,0.45568178180681557,17640,85,0
0.0,0.6835226727102234,1932,85,1
0.5,0.4556817818068156,2108,85,2
0.9951923075,0.4556817818068156,21585,86,0
0.678125,0.37232268653769734,76,86,1
1.0,0.45568178180681557,19556,87,0
0.0,0.6835226727102234,830,87,1
0.5,0.4556817818068156,1294,87,2
0.263843648208469,0.23006734912070498,2675,88,0
0.0,0.23526241829439828,18953,88,1
0.3789473684210526,0.4532834566394114,1827,89,0
0.0421052631578947,0.3801345390335804,18555,89,1
0.7105263157894737,0.3777362138661762,929,89,2
0.1359649122807017,0.1458981143504278,3848,90,0
0.0,0.13490579066649144,16420,90,1
0.2236842105263158,0.1129211432986188,1337,90,2
0.1867469879518072,0.4529367108320759,20794,91,0
0.4578313253012048,0.3499965492793313,689,91,1
0.8855421686746988,0.36989831384619526,197,91,2
0.263843648208469,0.23006734912070498,2631,92,0
0.0,0.23526241829439828,19019,92,1
0.2947368421052631,0.4532834566394114,4046,93,0
0.0157894736842105,0.35375296219213315,16364,93,1
0.6421052631578947,0.38493118936838905,837,93,2
0.1359649122807017,0.1319078842072361,3509,94,0
0.0,0.12791067559489558,16706,94,1
0.2149122807017544,0.10192881961468246,1133,94,2
0.1325301204819277,0.4529367108320759,20798,95,0
0.4036144578313253,0.3499965492793313,674,95,1
0.6144578313253012,0.3585748960753934,48,95,2
0.0572109126783175,0.3869427843888863,21176,96,0
0.378125879162306,0.3397064959303415,432,96,1
0.6048606656688761,0.27317215947807255,24,96,2
0.3703703703703704,0.4556817818068156,914,97,0
0.0,0.39661192120222843,20739,97,1
0.2192513368983957,0.39719855847332064,20760,98,0
0.4598930481283423,0.30825532298696356,681,98,1
0.1818181818181818,0.3777041506954889,20797,99,0
0.4117647058823529,0.2936345171535898,707,99,1
0.8933002482051283,0.45568178180681557,15018,100,0
0.5293631097435898,0.39368041462323544,6341,100,1
0.0,0.4380613323823736,224,100,2
0.293040293040293,0.40294831316439034,97,100,3
0.9782608695,0.45568178180681557,16629,101,0
0.6666666665000001,0.36982869252712236,4726,101,1
0.0,0.4887022007254913,325,101,2
0.2166666666666666,0.4556817818068157,21549,102,0
0.6416666666666667,0.42150564817130454,59,102,1
0.9,0.3284706177190796,72,102,2
0.0727272727272727,0.45568178180681557,21608,103,0
0.8909090909090909,0.6006714396544387,72,103,1
0.2166666666666666,0.4556817818068157,21540,104,0
0.4916666666666666,0.35315338090028214,68,104,1
0.9,0.3626467513545908,72,104,2
0.0727272727272727,0.45568178180681557,21608,105,0
0.8909090909090909,0.6006714396544387,72,105,1
0.3396226415094339,0.4556817818068157,1236,106,0
0.0,0.3826007413283641,20362,106,1
0.8679245283018868,0.46857843600889537,82,106,2
0.3396226415094339,0.4556817818068157,1212,107,0
0.0,0.3826007413283641,20433,107,1
0.8867924528301887,0.4771762054769485,35,107,2
0.7692307690000001,0.45568178180681557,15461,108,0
0.272727273,0.454088488634001,5450,108,1
0.0,0.3513210940249543,769,108,2
0.4,0.4556817818068156,5754,109,0
0.0,0.4101136036261341,11582,109,1
0.8,0.4101136036261341,4344,109,2
0.1875,0.4556817818068157,19070,110,0
0.625,0.4272016704438897,2152,110,1
0.9375,0.3560013920365747,458,110,2
0.2631578947368421,0.4556817818068157,18758,111,0
0.5789473684210527,0.3717404009476654,2662,111,1
0.8421052631578947,0.3057864588440473,260,111,2
1.0,0.45568178180681557,18124,112,0
0.0,0.6835226727102234,3114,112,1
0.5,0.4556817818068156,442,112,2
1.0,0.45568178180681557,13371,113,0
0.6,0.410113603626134,4678,113,1
0.0,0.47846587089715636,3631,113,2
0.6666666665000001,0.4556817818068156,13680,114,0
0.0,0.5316287453653379,2045,114,1
1.0,0.37973481824829325,5955,114,2
1.0,0.45568178180681557,15585,115,0
0.5,0.4556817818068156,4350,115,1
0.0,0.4556817818068156,1745,115,2
0.928571429,0.4556817818068156,15979,116,0
0.647058824,0.3561210563508861,5173,116,1
0.375,0.3020327778520299,320,116,2
0.0,0.3218970571035708,208,116,3
0.8333333334999999,0.4556817818068156,12370,117,0
0.5,0.37973481824829325,5675,117,1
0.0,0.41770830002755444,3635,117,2
0.666666667,0.4556817818068156,5611,118,0
0.0,0.5316287455931789,9617,118,1
0.333333333,0.3797348184761342,2805,118,2
1.0,0.3797348180204524,3647,118,3
1.0,0.45568178180681557,6259,119,0
0.6666666665000001,0.37973481824829325,13404,119,1
0.0,0.49365526358607675,2017,119,2
1.0,0.45568178180681557,13262,120,0
0.0,0.6835226727102234,2047,120,1
0.5,0.4556817818068156,6371,120,2
0.75,0.4556817818068156,19838,121,0
0.0,0.5696022272585195,1842,121,1
1.0,0.45568178180681557,17820,122,0
0.6875,0.3702414477180377,3381,122,1
0.0,0.4984019488512046,167,122,2
0.428571429,0.3956701183825008,312,122,3
0.8333333334999999,0.4556817818068156,16142,123,0
0.5,0.37973481824829325,1657,123,1
0.0,0.41770830002755444,3881,123,2
0.666666667,0.4556817818068156,8945,124,0
0.0,0.5316287455931789,7326,124,1
0.333333333,0.3797348184761342,1787,124,2
1.0,0.3797348180204524,3622,124,3
1.0,0.45568178180681557,15224,125,0
0.5,0.4556817818068156,4450,125,1
0.0,0.4556817818068156,2006,125,2
0.857142857,0.4556817818068156,17494,126,0
0.5,0.3905843843407446,2691,126,1
0.0,0.4231330830737801,1495,126,2
0.9,0.45568178180681557,18310,127,0
0.625,0.3531533809002821,1942,127,1
0.0,0.46137780407940077,1428,127,2
0.965517241,0.4556817818068156,17688,128,0
0.64,0.37617316729112643,3680,128,1
0.0,0.4797229240019252,106,128,2
0.325581395,0.4254047056279582,206,128,3
0.8333333334999999,0.4556817818068156,15941,129,0
0.5,0.37973481824829325,2349,129,1
0.0,0.41770830002755444,3390,129,2
0.666666667,0.4556817818068156,9518,130,0
0.0,0.5316287455931789,5137,130,1
1.0,0.3797348180204524,838,130,2
0.333333333,0.3797348184761342,6187,130,3
1.0,0.45568178180681557,8345,131,0
0.7142857145,0.35803568560770904,9499,131,1
0.5,0.2766639390029611,2278,131,2
0.0,0.3661728604048884,1558,131,3
0.931749241976744,0.4441494795219164,20668,132,0
0.3372093026744187,0.49299575865755785,171,132,1
0.6511627910465118,0.3499328736716971,805,132,2
0.0253077975581395,0.38862571292839265,36,132,3
