center,sigma,support,input_variable,term_index
0.0,0.45212177700008555,28914,0,0
0.2734375,0.35066137571284395,1987,0,1
0.59375,0.3212912585914176,1070,0,2
0.7890625,0.2496459773048525,1048,0,3
0.9453125,0.19602326705974119,652,0,4
0.0,0.4491720511803539,30763,1,0
0.2714285714285714,0.34827108065202694,1194,1,1
0.6142857142857143,0.33036929408835025,811,1,2
0.8142857142857143,0.2563210034055382,631,1,3
0.9714285714285714,0.19976763884384013,272,1,4
0.0044345898004434,0.43244302131555895,29046,2,0
0.3259423503325942,0.36272673984178894,2746,2,1
0.5676274944567627,0.2914948870316326,118,2,2
0.7427937915742794,0.22556753389882836,562,2,3
0.8780487804878049,0.17441700129579057,1199,2,4
0.00836820083682,0.4328023617997789,30891,3,0
0.3430962343096234,0.3689306476134679,1821,3,1
0.5774058577405857,0.29123595050623885,67,3,2
0.7531380753138075,0.2256959452777481,333,3,3
0.8912133891213392,0.1757663776582253,559,3,4
0.5067471287840616,0.4555717642664205,21666,4,0
0.2339633452151722,0.3520884826778865,2220,4,1
0.0235781581875116,0.27191293822946777,1759,4,2
0.8501232633381545,0.38425613095675615,8026,4,3
0.54822335,0.4556817818068156,19933,5,0
1.0,0.43370727975412193,8203,5,1
0.0,0.4776562838595093,5535,5,2
0.598639456,0.4556817818068156,22621,6,0
0.0,0.5006299848733506,2209,6,1
1.0,0.4107335787402806,6221,6,2
0.3,0.36392545033130597,2620,6,3
0.609756098,0.45568178180681557,16561,7,0
1.0,0.4056679275060121,8194,7,1
0.0,0.505695636107619,5315,7,2
0.333333333,0.3538017089905744,3601,7,3
0.152061855670103,0.4545073442248394,15905,8,0
0.4690721649484536,0.3717094946955082,14524,8,1
0.6932989690721649,0.2880308169796947,1769,8,2
0.865979381443299,0.22270272648226141,1473,8,3
0.1584158415841584,0.45342593140183146,24644,9,0
0.4752475247524752,0.37108739161990684,7310,9,1
0.698019801980198,0.287056964034244,949,9,2
0.8712871287128713,0.22248324619157028,768,9,3
0.4912718204488778,0.42272723898288134,17264,10,0
0.027431421446384,0.42272723898288134,16262,10,1
0.8628428927680798,0.38068178779372375,145,10,2
