0,1
2.2304533,2.2143764
2.1781645,2.1450102
2.3553967,2.3353624
2.290274,2.3145857
2.3414705,2.3996742
2.3693986,2.3129995
2.6236782,2.5353634
2.4343486,2.570189
2.244851,2.2623703
2.2858076,2.2283816
2.3600345,2.3349948
2.4095964,2.4170861
2.3200233,2.2691872
2.3472588,2.2537184
2.2774863,2.2283263
2.6971996,2.641751
2.71941,2.7960489
2.371524,2.3378909
2.3086934,2.3006268
1.533479,1.6217065
1.5806023,1.595357
2.3556793,2.348968
2.4258437,2.4941273
2.4637012,2.5533113
2.700935,2.6471179
2.4998102,2.8197205
2.240848,2.0747602
2.269213,2.2882504
2.7020414,4.169732
3.942916,3.8476217
3.9300656,3.8182037
2.3689682,2.395903
2.373732,2.353735
2.4673882,2.5287213
2.5177667,2.8537169
2.7822545,2.3721542
2.6857612,-3.4509895
2.3734899,2.342963
2.4262357,2.244032
2.4652042,2.4766467
2.3446968,2.3188894
2.2488334,2.2495897
2.3073988,2.4229693
2.4663773,2.381255
2.9114532,3.0554554
2.9955025,3.0037177
2.4958608,-3.194359
2.3700418,2.2949622
2.5247898,2.5316806
2.5651598,2.5821397
2.3664322,2.5056899
2.3541236,2.4250255
2.3963244,2.3221467
2.361362,2.2637591
2.4142468,2.3501167
3.168635,3.3745742
-1.9428723,3.4547076
2.5896988,2.8867147
2.370442,2.3872747
2.354847,2.295267
2.345081,2.4066708
2.5387187,2.6128144
2.6758094,2.701226
2.7390509,2.812291
2.6748621,2.7378654
2.5231931,2.5166137
2.962924,2.7915015
2.9374275,2.3609576
2.6968606,2.806636
2.8036304,2.6859255
2.6341083,-3.1455066
2.3804505,2.3249302
4.476855,-2.2978766
4.158966,-2.0140274
2.2631395,2.3113651
2.1884327,2.257691
2.215493,2.1320798
2.046123,2.310113
3.1399972,-2.6214898
3.0409522,-2.5014012
2.9599771,-2.3508794
2.516829,2.643312
2.423205,2.3978813
2.5316992,2.6404417
2.3725863,2.3950288
2.1923969,2.1599412
2.2824562,2.4491522
2.3638802,2.3457062
2.5009851,2.3832526
2.3259485,2.2873669
2.4122384,2.4346242
2.5538173,2.2482443
2.4177043,-3.0156949
2.7686028,2.6255236
2.6054897,1.8664522
2.3688056,2.396459
2.4583902,2.368997
2.3680422,2.548389
3.2675848,2.9353857
0.34793067,0.42545223
0.7269968,0.480505
3.2383935,3.1361492
-2.2547286,3.325115
2.9008737,2.9244394
2.422695,2.3250434
1.9325049,1.916507
-3.6047537,1.7637318
1.3256156,1.0636355
1.3497874,1.2062325
2.3315573,2.2389724
2.9429152,2.817232
3.0069299,3.0172768
-3.167539,2.4912648
3.5066803,3.2853348
3.455307,3.4408321
3.523828,-2.7799613
2.4980114,2.7168791
2.4019244,2.462393
2.419425,2.3375394
2.4793735,2.3833532
2.5019565,2.6209779
6.028583,5.8456984
6.075304,6.191933
5.8987765,6.0487356
2.61809,2.3859797
2.3351183,2.2894225
2.5756228,2.515298
2.565892,2.575558
2.4638705,2.4380212
-3.209605,2.1505227
2.0831745,1.9794877
2.5570488,2.4427986
2.5178812,2.4986014
2.3667052,2.3849022
2.311451,2.3795576
2.3895097,2.3378177
2.4927588,2.523106
2.3828068,2.3901546
2.857854,2.2420382
4.59408,4.6231246
-1.7273176,4.690773
4.5464115,4.7518415
4.7404366,4.40755
2.9433193,3.18247
2.310192,2.4805079
2.79756,3.0190609
2.4886343,2.5986183
2.2262626,2.45318
2.0045338,1.9649757
-4.011094,2.0417705
2.8497076,2.760338
2.31381,2.3230484
2.753479,2.3348155
2.0384693,2.228534
2.2681286,2.3388438
4.127527,4.244562
-2.2716248,4.237913
2.4928038,2.4111428
2.2796276,2.2410536
2.2099295,2.5303545
2.5484471,-3.0754673
2.5896614,2.5749898
2.7624583,2.6808155
2.3174033,2.2682471
2.4032,2.322648
2.6512427,2.678587
2.3297396,2.335704
2.6036372,2.767752
2.497276,2.449243
2.4266527,2.4377103
2.2651024,2.424605
2.549892,2.6404727
3.0246139,3.006975
2.6675568,2.7740388
2.701178,2.5375295
2.4938242,2.5811517
2.375767,2.2698784
2.353395,2.3032796
2.3034198,2.236587
2.3779476,2.5214798
2.2689414,2.342071
2.4065833,2.4114347
2.4197228,2.4400244
2.3199422,2.429009
2.2657173,2.3605745
2.2884784,2.2690296
3.5888,3.2231903
2.477294,2.3488803
2.7187545,2.5985022
2.8014405,2.7056916
2.1940527,2.1031158
2.434047,2.3746116
2.3235223,2.3399298
2.1160054,2.1283185
2.070398,2.0771532
2.2351975,2.2969618
5.3217382,5.3505406
5.1006927,4.956399
3.5879393,3.5433757
4.7281103,5.500743
2.399156,2.4094014
2.4653432,2.4521792
-1.3188643,-1.4271324
-1.6924841,-7.295863
2.3816812,2.2519612
2.29934,2.3080292
2.4466684,2.412747
3.094514,2.9382749
2.9592884,-2.5817077
2.2628336,2.2439713
2.6228664,2.7023435
1.2690396,1.4024664
2.190816,1.7754716
2.0669715,2.1308508
2.411327,2.4509242
2.4968212,2.4593709
2.3256278,2.3454213
2.2406187,2.2305496
2.1871142,2.2415497
2.3897939,2.3568277
2.4058344,2.2817922
2.5383632,2.4987755
2.9458406,2.9300811
2.5615323,-2.3282917
2.2904515,2.2923198
2.8068357,2.8615549
2.1619492,2.2952352
1.8696725,1.9739802
2.6515086,2.4786694
2.641967,2.5790036
2.5750682,2.7816792
2.377696,2.3313582
2.171674,-3.868924
2.7831469,2.8760529
2.7604723,2.7840905
2.4634435,2.5970829
2.1232207,2.1149058
2.1257632,2.1226141
2.297605,2.2545807
3.662334,3.609089
3.637733,2.8949974
2.3389168,2.3442822
2.5465593,2.7328334
2.505901,2.5055351
2.3733203,2.1784325
2.182676,2.1329908
2.278533,2.483671
