center,sigma,support,input_variable,term_index
0.5072588252291925,0.38811697491144137,1936,72,1
0.1805691592497284,0.3429250165471164,172,72,2
0.8985423396454775,0.3660811714947541,32778,73,0
0.6163632203206567,0.3116244696299894,2600,73,1
0.4275135303096324,0.24186759805288305,154,73,2
0.2797209578610463,0.18828018177762612,112,73,3
0.2127659574468085,0.4556817818068156,30908,74,0
1.0,0.5865691021130286,27,74,1
0.4893617021276596,0.3538805326797611,4709,74,2
0.0609756097560975,0.3167544093047377,34500,75,0
0.2560975609756097,0.24729072305369873,1042,75,1
0.9444444445,0.4556817818068156,32279,76,0
0.0,0.658207018190716,1412,76,1
0.5,0.43036612728730816,1953,76,2
0.943181818,0.4556817818068156,32669,77,0
0.666666667,0.3538438076076685,1351,77,1
0.4,0.3868979976727961,1020,77,2
0.2127659574468085,0.4556817818068156,31965,78,0
1.0,0.5865691021130286,27,78,1
0.4893617021276596,0.3538805326797611,3652,78,2
0.0609756097560975,0.3167544093047377,34743,79,0
0.2560975609756097,0.24729072305369873,874,79,1
0.9352941175,0.45568178180681557,34729,80,0
0.0,0.6540373808792409,507,80,1
0.66,0.35328740488674265,408,80,2
0.9444444445,0.4556817818068156,31187,81,0
0.0,0.658207018190716,2692,81,1
0.5,0.43036612728730816,1765,81,2
0.96686747,0.4556817818068156,35519,82,0
0.6944444445,0.3519791005684514,94,82,1
0.971590909,0.4556817818068156,34041,83,0
0.0,0.6705771675038315,663,83,1
0.5,0.4427362766004237,940,83,2
0.0744186046511627,0.45356233165887705,27769,84,0
0.3488372093023256,0.35182872455782055,4720,84,1
0.5627906976744186,0.2734090690840894,1053,84,2
0.7348837209302326,0.2151241900157758,1119,84,3
0.8651162790697674,0.16690669915017084,768,84,4
0.9674418604651164,0.13008125282973637,215,84,5
0.3217391304347826,0.4517193315302347,9052,85,0
0.0347826086956521,0.35662052489229057,21701,85,1
0.6,0.3526580746157095,2965,85,2
0.8173913043478261,0.2753902942223799,1701,85,3
0.0353535353535353,0.4533803586663771,29387,86,0
0.3080808080808081,0.3509670289168656,3851,86,1
0.7171717171717171,0.3618987888339482,1552,86,2
0.9343434343434344,0.27991058945582803,854,86,3
0.2156862745098039,0.4512143133577292,33004,87,0
0.4901960784313725,0.35069627325328456,1456,87,1
0.9117647058823528,0.22393185601045715,459,87,2
0.0744186046511627,0.45356233165887705,28240,88,0
0.3488372093023256,0.35182872455782055,4530,88,1
0.5627906976744186,0.2734090690840894,927,88,2
0.7348837209302326,0.2151241900157758,1054,88,3
0.8651162790697674,0.16690669915017084,708,88,4
0.9674418604651164,0.13008125282973637,185,88,5
0.3217391304347826,0.4517193315302347,9169,89,0
0.0347826086956521,0.35662052489229057,22882,89,1
0.7043478260869566,0.4002074779346816,3048,89,2
0.9478260869565216,0.31105234671160886,545,89,3
0.0353535353535353,0.4533803586663771,29570,90,0
0.3080808080808081,0.3509670289168656,3830,90,1
0.7171717171717171,0.3618987888339482,1422,90,2
0.9343434343434344,0.27991058945582803,822,90,3
0.2156862745098039,0.4512143133577292,33263,91,0
0.4901960784313725,0.35069627325328456,1254,91,1
0.9117647058823528,0.22393185601045715,442,91,2
0.014346206296816,0.25452597340817285,34650,92,0
0.178671660375121,0.2021431024147025,844,92,1
0.3964755815562188,0.20032083009566515,133,92,2
0.0552147239263803,0.4528861880533997,33513,93,0
0.3312883435582822,0.352244812930422,1863,93,1
0.8404907975460123,0.1649400314515468,17,93,2
0.131578947368421,0.4077152784587298,32017,94,0
0.3771929824561404,0.3157794803748986,2749,94,1
0.7192982456140351,0.1908667112392583,152,94,2
0.131578947368421,0.4077152784587298,32760,95,0
0.412280701754386,0.33176831482426056,2390,95,1
0.7719298245614035,0.2008597327701095,73,95,2
0.8344671197460316,0.4543423289625114,27240,96,0
0.5614035088253969,0.35160127725217355,7327,96,1
0.3475355052698413,0.2732563915577487,763,96,2
0.0,0.2949937940613676,112,96,3
0.1823361818412698,0.36812093503456683,202,96,4
0.9107142855,0.4556817818068156,33628,97,0
0.0,0.6428367992369688,992,97,1
0.5,0.414995908333561,1024,97,2
0.0666666666666666,0.4556817818068157,25815,98,0
0.3466666666666667,0.3554317898093162,6650,98,1
0.72,0.3478370934458692,2229,98,2
0.9333333333333332,0.27113066017505527,950,98,3
0.0441176470588235,0.4556817818068156,27883,99,0
0.3235294117647059,0.355163741702371,5136,99,1
0.7058823529411765,0.3518131403655562,1660,99,2
0.9264705882352942,0.27642461028722276,965,99,3
0.0666666666666666,0.4556817818068157,26308,100,0
0.3466666666666667,0.3554317898093162,6422,100,1
0.72,0.3478370934458692,2073,100,2
0.9333333333333332,0.27113066017505527,841,100,3
0.0441176470588235,0.4556817818068156,28141,101,0
0.3235294117647059,0.355163741702371,5085,101,1
0.7058823529411765,0.3518131403655562,1487,101,2
0.9264705882352942,0.27642461028722276,931,101,3
