center,sigma,support,input_variable,term_index
0.0,0.4453644675587875,31675,0,0
0.2679245283018868,0.34477056022574815,4278,0,1
0.4754716981132076,0.2669607442614585,1497,0,2
0.7471698113207547,0.2572882524706942,1222,0,3
0.9018867924528302,0.19914583587338275,1056,0,4
0.0,0.4522811806084601,35389,1,0
0.2761194029850746,0.351963171847903,2785,1,1
0.4925373134328358,0.27459928497169517,436,1,2
0.7611940298507462,0.2597216137175294,625,1,3
0.917910447761194,0.20127362341057908,493,1,4
0.0065359477124183,0.42292034651351523,34827,2,0
0.3202614379084967,0.35441916362752335,2068,2,1
0.5326797385620915,0.27400473154396765,724,2,2
0.6993464052287581,0.21294932940645306,959,2,3
0.826797385620915,0.16455175454135007,878,2,4
0.9281045751633988,0.12843971791123487,272,2,5
0.0126582278481012,0.4181889769746093,37072,3,0
0.310126582278481,0.3446453982652815,1245,3,1
0.5189873417721519,0.2674967421682415,416,3,2
0.7278481012658228,0.22892241411972147,612,3,3
0.8670886075949367,0.17791056908359454,383,3,4
0.4792792797999999,0.4548068143105969,25896,4,0
0.8336043566792453,0.3888628895264699,10284,4,1
0.0316947284792453,0.431359533010344,3548,4,2
0.504347826,0.4556817818068156,23726,5,0
0.833333333,0.3777535929217864,12243,5,1
0.0,0.4576630069054817,3759,5,2
0.0,0.4556817909204512,3485,6,0
1.0,0.6835226772670412,9757,6,1
0.5,0.45568178636363343,26486,6,2
0.0,0.4556817909204512,5219,7,0
1.0,0.6835226772670412,11195,7,1
0.5,0.45568178636363343,23314,7,2
0.0,0.4453644675587875,10549,8,0
0.4037735849056604,0.4066745003957306,25414,8,1
0.7471698113207547,0.35981665451643213,2981,8,2
0.9622641509433962,0.2779228991940217,784,8,3
0.0,0.4522811806084601,25252,9,0
0.3880597014925373,0.4029723265277705,12482,9,1
0.7611940298507462,0.3715166788634433,1981,9,2
0.9850746268656716,0.2877766487914565,13,9,3
0.4064748201438849,0.45404263870679107,19178,10,0
0.014388489208633,0.4056879172560679,20405,10,1
0.8920863309352518,0.4483056378567053,145,10,2
0.0,0.4540543559854269,23087,11,0
0.4107142857142857,0.4141821955205127,16513,11,1
0.8928571428571429,0.42679481398854247,128,11,2
0.0,0.38448151251313634,28705,12,0
0.2395833333333333,0.3014145164811177,10949,12,1
0.5729166666666666,0.18452738934482898,18,12,2
0.0604941563658946,0.1954399690119509,39628,13,0
0.2228870113785082,0.17171945003081907,85,13,1
0.4190732989253047,0.17525824209079804,15,13,2
0.3036544344172173,0.25466510613207244,31703,14,0
0.5201881102970792,0.2260030043121512,7040,14,1
0.6557189666996875,0.17476044429141982,861,14,2
0.7657003516182058,0.13749673559096157,55,14,3
0.8479224045024548,0.10621545935758958,69,14,4
0.0311607689367929,0.4556817818068157,39229,15,0
0.5993981612381039,0.4867763183165277,432,15,1
1.0,0.42593511884037133,67,15,2
3.697404422095689e-05,0.45564808501011317,39609,16,0
0.4195814538194188,0.41900281859623223,83,16,1
0.8768024846557716,0.41784870330917434,36,16,2
0.0939875384443771,0.3605704727362426,38945,17,0
0.3886826127834525,0.31457241293264315,670,17,1
0.5772473029177888,0.243211700452586,29,17,2
0.7435819801443756,0.19740153232116564,84,17,3
0.0330354770130215,0.11878696461363888,38907,18,0
0.1067133935689609,0.09296716660284379,759,18,1
0.2600318894499069,0.1163480286883923,62,18,2
0.0703721083824321,0.3928381344383904,38685,19,0
0.3859255783235136,0.34021103465727065,945,19,1
0.6814050089507622,0.3047501107641233,98,19,2
0.0312685729379911,0.32456381021745107,39523,20,0
0.2677639833586475,0.27004855511834436,175,20,1
0.7109390477448326,0.33697108055101926,30,20,2
0.0222456034871486,0.11874347147538691,39433,21,0
0.1008400554469996,0.09518579564688853,265,21,1
0.2603169831487884,0.12026362839567209,30,21,2
0.0116624125837846,0.40640585234168214,39509,22,0
0.2787565627010313,0.3249128644064451,185,22,1
0.8916972753117931,0.3153337977113424,30,22,2
0.0955981587078704,0.35748764194381516,39058,23,0
0.3776061049206968,0.3072497043858489,572,23,1
0.6309337629940784,0.26906165080475075,98,23,2
0.0309260907823784,0.17245482168811152,39352,24,0
0.1553751977491574,0.1429366016509446,330,24,1
0.3073182474723158,0.1407059804564827,46,24,2
0.0577541932003192,0.2392078405301035,39084,25,0
0.3052825798854425,0.23239809655749516,608,25,1
0.5297755231968299,0.21849639268993704,36,25,2
0.0013661736770286,0.12996709813393342,39701,26,0
0.1259824557765289,0.12176891853620779,22,26,1
0.0080690135927152,0.4556817818068157,39727,27,0
0.0004436369932975,0.06711687425587304,39687,28,0
0.0821315183332987,0.07078211644897199,37,28,1
0.0002181596055674,0.4556817818068157,39725,29,0
0.4480125659932807,0.43189264388928633,1,29,1
0.0,0.36130440950482423,37410,30,0
0.2209800604038519,0.28134879242101707,2193,30,1
0.3933682263088819,0.21922854281252155,63,30,2
0.781913631979254,0.28666733417498796,62,30,3
0.0,0.11878697372727452,38964,31,0
0.1043881211799096,0.10696125192236425,702,31,1
0.2600318894499069,0.12440465561358162,62,31,2
0.0,0.3932159545442384,38328,32,0
0.2508940139932625,0.3109358086132332,1302,32,1
0.4594109009242464,0.2504852508801377,36,32,2
0.8525179234689471,0.30437433391401003,62,32,3
0.0,0.18136511389182905,39679,33,0
0.1995192307692308,0.18159983552756287,48,33,1
0.0,0.4556817909204512,39625,34,0
0.2918276374442793,0.36082143327130817,99,34,1
1.0,0.5031119606313871,4,34,2
0.0,0.18136511389182905,39652,35,0
0.1995192307692308,0.18159983552756287,75,35,1
0.0,0.4556472578006903,39609,36,0
0.4285172975635633,0.42309115458915114,83,36,1
0.8795043764919859,0.41705217299253017,36,36,2
0.0,0.13591834933479321,38395,37,0
