center,sigma,support,input_variable,term_index
0.0,0.4556817909204512,5502,65,0
0.5,0.45568178636363343,7336,65,1
1.0,0.45568178408522453,9170,65,2
0.0,0.4556817909204512,12838,66,0
1.0,0.6835226772670412,9170,66,1
0.0,0.4556817909204512,1834,67,0
0.8958333334999999,0.6360558250714449,20174,67,1
0.0,0.4556817909204512,1834,68,0
0.8958333334999999,0.6360558250714449,20174,68,1
0.0,0.4556817909204512,9305,69,0
0.2741935483870967,0.35278590014919115,8911,69,1
0.4919354838709678,0.2756139832099507,3408,69,2
0.7580645161290323,0.25907714321485364,382,69,3
0.9717741935483872,0.2269221782032383,2,69,4
0.0,0.4556817909204512,21732,70,0
0.3421052631578947,0.3837320313415046,251,70,1
0.6105263157894737,0.31418059920837127,20,70,2
0.8052631578947368,0.24582833079814442,3,70,3
0.9736842105263158,0.19966057075600963,2,70,4
0.0,0.4556817909204512,1834,71,0
0.8846153845,0.6309440100829069,20127,71,1
0.5,0.45568178636363343,47,71,2
0.0,0.4556817909204512,1834,72,0
0.8846153845,0.6309440100829069,20152,72,1
0.5,0.45568178636363343,22,72,2
0.0,0.4046140050283082,10818,73,0
0.2801724137931034,0.3299764672445119,7603,73,1
0.478448275862069,0.2553389317391246,2724,73,2
0.8103448275862069,0.2789086779347554,93,73,3
0.6422413793103449,0.34863584884244986,770,73,4
0.0,0.4101136127397697,21490,74,0
0.2529411764705882,0.3203174923563147,465,74,1
0.4705882352941176,0.259336545747876,35,74,2
0.6823529411764706,0.2261655913742049,14,74,3
0.8705882352941177,0.19885818990956183,4,74,4
0.0,0.4556817909204512,2849,75,0
0.8958333334999999,0.6360558250714449,19042,75,1
0.5,0.45568178636363343,117,75,2
0.0,0.4556817909204512,2857,76,0
0.8846153845,0.6309440100829069,19101,76,1
0.5,0.45568178636363343,50,76,2
0.0,0.4556817909204512,2678,77,0
0.8958333334999999,0.6360558250714449,19329,77,1
0.5,0.45568178636363343,1,77,2
0.0,0.4556817909204512,2678,78,0
0.8846153845,0.6309440100829069,19310,78,1
0.5,0.45568178636363343,20,78,2
0.0,0.4556817909204512,19295,79,0
0.2773972602739726,0.35424577329019846,2206,79,1
0.5445205479452054,0.2988461023332212,362,79,2
0.7671232876712328,0.25085906424004556,89,79,3
0.9486301369863014,0.2081388966260544,56,79,4
0.0,0.40171947465385466,16300,80,0
0.25,0.31478018277863123,4067,80,1
0.4473684210526316,0.2473272851669766,1077,80,2
0.6754385964912281,0.22759106650434097,477,80,3
0.8421052631578947,0.18974249688663974,87,80,4
0.0,0.4556817909204512,20047,81,0
0.3358490566037736,0.3808811919915712,1672,81,1
0.6037735849056604,0.31252892244214,208,81,2
0.981132075471698,0.32821985058213243,81,81,3
0.0,0.3953709668577845,18867,82,0
0.2598039215686275,0.31607339732968265,2567,82,1
0.4754901960784314,0.2563210045447427,400,82,2
0.6470588235294118,0.20634120013138385,144,82,3
0.8137254901960784,0.1791175637001612,30,82,4
0.0,0.4556817909204512,19420,83,0
0.2773972602739726,0.35424577329019846,2128,83,1
0.5445205479452054,0.2988461023332212,361,83,2
0.8938356164383562,0.30859956398953936,99,83,3
0.0,0.40171947465385466,16769,84,0
0.2456140350877193,0.312781578472461,3798,84,1
0.4473684210526316,0.24832658732006174,908,84,2
0.6096491228070176,0.1981116529883299,381,84,3
0.7587719298245614,0.16700837290395326,128,84,4
0.8728070175438597,0.13546789841240298,24,84,5
0.0,0.4556817909204512,20132,85,0
0.3358490566037736,0.3808811919915712,1614,85,1
0.6037735849056604,0.31252892244214,191,85,2
0.981132075471698,0.32821985058213243,71,85,3
0.0,0.3953709668577845,19137,86,0
0.2598039215686275,0.31607339732968265,2356,86,1
0.4607843137254902,0.24961980187111307,369,86,2
0.6470588235294118,0.20969180146819866,123,86,3
0.8137254901960784,0.18079286436856856,23,86,4
0.0219170131479288,0.4556817818068156,21844,87,0
0.3615790581230072,0.3826186967697983,137,87,1
0.6086031683568469,0.3038737350854985,11,87,2
0.7904528427163726,0.2348024511758871,13,87,3
0.9540228924531784,0.19193711730224067,3,87,4
0.0,0.4556817909204512,21773,88,0
0.3883928571428572,0.4048244446441228,229,88,1
0.7276785714285714,0.3570185411493738,5,88,2
0.0,0.41348903334574616,19694,89,0
0.2546296296296296,0.32277460000331226,1949,89,1
0.4490740740740741,0.249992090908537,318,89,2
0.6435185185185185,0.21360083636114927,42,89,3
0.7870370370370371,0.17219919242136766,4,89,4
0.9074074074074074,0.14095018105780052,1,89,5
0.0,0.41348903334574616,20061,90,0
0.2638888888888889,0.32699387576078276,1704,90,1
0.462962962962963,0.25421136666600747,217,90,2
0.6435185185185185,0.20938156060367874,21,90,3
0.7870370370370371,0.1700895545426324,4,90,4
0.9074074074074074,0.13989536211843287,1,90,5
0.0,0.4556817909204512,1834,91,0
0.9375,0.6550425659041152,19165,91,1
0.5384615385,0.47320800875834484,1009,91,2
0.0,0.4556817909204512,2866,92,0
0.9375,0.6550425659041152,18321,92,1
0.5,0.45568178636363343,821,92,2
0.0,0.3979193115364887,19851,93,0
0.2816901408450704,0.3273207210659389,1862,93,1
0.4859154929577465,0.256722132873798,202,93,2
0.676056338028169,0.2150047855128428,90,93,3
0.8450704225352113,0.18451903193503813,3,93,4
0.0,0.3935433661286128,20133,94,0
0.2575757575757576,0.314144263226668,1652,94,1
0.5151515151515151,0.27444471177569557,145,94,2
0.6818181818181818,0.21316931952231705,74,94,3
0.8333333333333334,0.17562735397431245,4,94,4
0.0,0.3979193115364887,19988,95,0
0.2816901408450704,0.3273207210659389,1757,95,1
0.4859154929577465,0.256722132873798,182,95,2
0.676056338028169,0.2150047855128428,78,95,3
0.8450704225352113,0.18451903193503813,3,95,4
